Subject Area,Mapping Name,From Component Type ,From Component Name,From Field Name,To Component Type ,To Component Name,To Field Name,Unused/Unconnected Mapping
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,TRAN_SB_SEQ_NUM,Target Definition,T_POL_TRAN_PRDCR_CHG1,TRAN_SB_SEQ_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,REC_CRT_TS,Target Definition,T_POL_TRAN_PRDCR_CHG1,REC_CRT_TS,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,REC_MOD_USR_ID,Target Definition,T_POL_TRAN_PRDCR_CHG1,REC_MOD_USR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,PRDCR_CHG_CVR_TYP_CD,Target Definition,T_POL_TRAN_PRDCR_CHG1,PRDCR_CHG_CVR_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,PRDCR_CHG_PROD_CD,Target Definition,T_POL_TRAN_PRDCR_CHG1,PRDCR_CHG_PROD_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,TRAN_KEY_VAL_NM,Target Definition,T_POL_TRAN_PRDCR_CHG1,TRAN_KEY_VAL_NM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,TRAN_KEY_VAL,Target Definition,T_POL_TRAN_PRDCR_CHG1,TRAN_KEY_VAL,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,TRAN_KEY_VND_CD,Target Definition,T_POL_TRAN_PRDCR_CHG1,TRAN_KEY_VND_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,PRDCR_CHG_SRV_AGNT_DAI_CD,Target Definition,T_POL_TRAN_PRDCR_CHG1,PRDCR_CHG_SRV_AGNT_DAI_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,PRDCR_CHG_WRT_AGNT_DAI_CD,Target Definition,T_POL_TRAN_PRDCR_CHG1,PRDCR_CHG_WRT_AGNT_DAI_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,SRV_AGNT_ISS_POL_PRTCP_PCT,Target Definition,T_POL_TRAN_PRDCR_CHG1,SRV_AGNT_ISS_POL_PRTCP_PCT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,WRT_AGNT_ISS_POL_PRTCP_PCT,Target Definition,T_POL_TRAN_PRDCR_CHG1,WRT_AGNT_ISS_POL_PRTCP_PCT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,SRV_AGNT_REL_ROLE_CD,Target Definition,T_POL_TRAN_PRDCR_CHG1,SRV_AGNT_REL_ROLE_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,ANNL_IND,Target Definition,T_POL_TRAN_PRDCR_CHG1,ANNL_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,RWB_CD,Target Definition,T_POL_TRAN_PRDCR_CHG1,RWB_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,RWB_PCT,Target Definition,T_POL_TRAN_PRDCR_CHG1,RWB_PCT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,TRAN_SBTYP_CD,Target Definition,T_POL_TRAN_PRDCR_CHG1,TRAN_SBTYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,WRT_AGNT_REL_ROLE_CD,Target Definition,T_POL_TRAN_PRDCR_CHG1,WRT_AGNT_REL_ROLE_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,SRV_AGNT_REN_POL_PRTCP_PCT,Target Definition,T_POL_TRAN_PRDCR_CHG1,SRV_AGNT_REN_POL_PRTCP_PCT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,WRT_AGNT_REN_POL_PRTCP_PCT,Target Definition,T_POL_TRAN_PRDCR_CHG1,WRT_AGNT_REN_POL_PRTCP_PCT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,o_TRAN_SEQ_NUM,Target Definition,T_POL_TRAN_PRDCR_CHG1,TRAN_SEQ_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,MSTR_ID,Target Definition,T_POL_TRAN_PRDCR_CHG1,MSTR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,CO_CD,Target Definition,T_POL_TRAN_PRDCR_CHG1,CO_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,TRAN_DT,Target Definition,T_POL_TRAN_PRDCR_CHG1,TRAN_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_PRDCR_CHG,TRAN_TYP_CD,Target Definition,T_POL_TRAN_PRDCR_CHG1,TRAN_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PAIR_STTS_CD,Target Definition,T_POL_TRAN_BILL,BILL_PAIR_STTS_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,o_TRAN_SEQ_NUM,Target Definition,T_POL_TRAN_BILL,TRAN_SEQ_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_NXT_TAMRA_TST_DT,Target Definition,T_POL_TRAN_BILL,BILL_NXT_TAMRA_TST_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_CUR_SPEC_CVR_AMT,Target Definition,T_POL_TRAN_BILL,BILL_CUR_SPEC_CVR_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_RDC_SPEC_CVR_AMT,Target Definition,T_POL_TRAN_BILL,BILL_RDC_SPEC_CVR_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_USCHD_PREM_DUE_DT,Target Definition,T_POL_TRAN_BILL,BILL_USCHD_PREM_DUE_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_TOT_DIVD_APL_LN_AMT,Target Definition,T_POL_TRAN_BILL,BILL_TOT_DIVD_APL_LN_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_USCHD_PREM_AMT,Target Definition,T_POL_TRAN_BILL,BILL_USCHD_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_MODE_BASE_PREM_AMT,Target Definition,T_POL_TRAN_BILL,BILL_MODE_BASE_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_MODE_FTR_PREM_AMT,Target Definition,T_POL_TRAN_BILL,BILL_MODE_FTR_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_MODE_PAIR_PREM_AMT,Target Definition,T_POL_TRAN_BILL,BILL_MODE_PAIR_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_INSUF_CSA_AMT,Target Definition,T_POL_TRAN_BILL,BILL_INSUF_CSA_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_GUAR_RDR_END_DT,Target Definition,T_POL_TRAN_BILL,BILL_GUAR_RDR_END_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_INSUF_GUAR_AMT,Target Definition,T_POL_TRAN_BILL,BILL_INSUF_GUAR_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_MAX_PAIR_FTR_PREM_AMT,Target Definition,T_POL_TRAN_BILL,BILL_MAX_PAIR_FTR_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PRIR_PY_MTHD_CD,Target Definition,T_POL_TRAN_BILL,BILL_PRIR_PY_MTHD_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_BASE_PY_MTHD_CD,Target Definition,T_POL_TRAN_BILL,BILL_BASE_PY_MTHD_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_FTR_PY_MTHD_CD,Target Definition,T_POL_TRAN_BILL,BILL_FTR_PY_MTHD_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_DIVD_CV_AMT,Target Definition,T_POL_TRAN_BILL,BILL_DIVD_CV_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_DIVD_TYP_CD,Target Definition,T_POL_TRAN_BILL,BILL_DIVD_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_MEC_IND,Target Definition,T_POL_TRAN_BILL,BILL_MEC_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_NMEC_LMT_AMT,Target Definition,T_POL_TRAN_BILL,BILL_NMEC_LMT_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PAIR_PY_MTHD_CD,Target Definition,T_POL_TRAN_BILL,BILL_PAIR_PY_MTHD_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_RGHT_TO_PY_IND,Target Definition,T_POL_TRAN_BILL,BILL_RGHT_TO_PY_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_CVR_PD_UP_DT,Target Definition,T_POL_TRAN_BILL,BILL_CVR_PD_UP_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_CVR_PY_MODE_CD,Target Definition,T_POL_TRAN_BILL,BILL_CVR_PY_MODE_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PROD_CD,Target Definition,T_POL_TRAN_BILL,BILL_PROD_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_TAMRA_TST_END_DT,Target Definition,T_POL_TRAN_BILL,BILL_TAMRA_TST_END_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,NW_CRY_LN_INT_RT,Target Definition,T_POL_TRAN_BILL,NW_CRY_LN_INT_RT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PREM_NPD_APO_CLPS_YR,Target Definition,T_POL_TRAN_BILL,BILL_PREM_NPD_APO_CLPS_YR,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PREM_PD_APO_CLPS_YR,Target Definition,T_POL_TRAN_BILL,BILL_PREM_PD_APO_CLPS_YR,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_SUF_APO_VAL_IND,Target Definition,T_POL_TRAN_BILL,BILL_SUF_APO_VAL_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_APL_DIVD_PREM_INT_AMT,Target Definition,T_POL_TRAN_BILL,BILL_APL_DIVD_PREM_INT_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PREM_OFFSET_MTHD_CD,Target Definition,T_POL_TRAN_BILL,BILL_PREM_OFFSET_MTHD_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_BASE_POL_FACE_AMT,Target Definition,T_POL_TRAN_BILL,BILL_BASE_POL_FACE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_POL_STTS_CD,Target Definition,T_POL_TRAN_BILL,BILL_POL_STTS_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_FTR_STTS_CD,Target Definition,T_POL_TRAN_BILL,BILL_FTR_STTS_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_LN_INT_DUE_AMT,Target Definition,T_POL_TRAN_BILL,BILL_LN_INT_DUE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_FIVE_YR_APO_CLPS_IND,Target Definition,T_POL_TRAN_BILL,BILL_FIVE_YR_APO_CLPS_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,RNEW_DT,Target Definition,T_POL_TRAN_BILL,RNEW_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,TEMP_FLAT_END_DT,Target Definition,T_POL_TRAN_BILL,TEMP_FLAT_END_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,MSTR_ID,Target Definition,T_POL_TRAN_BILL,MSTR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,CO_CD,Target Definition,T_POL_TRAN_BILL,CO_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,TRAN_DT,Target Definition,T_POL_TRAN_BILL,TRAN_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,TRAN_TYP_CD,Target Definition,T_POL_TRAN_BILL,TRAN_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,REC_CRT_TS,Target Definition,T_POL_TRAN_BILL,REC_CRT_TS,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,REC_MOD_USR_ID,Target Definition,T_POL_TRAN_BILL,REC_MOD_USR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_TYP_CD,Target Definition,T_POL_TRAN_BILL,BILL_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PREM_AMT,Target Definition,T_POL_TRAN_BILL,BILL_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PREM_DUE_DT,Target Definition,T_POL_TRAN_BILL,BILL_PREM_DUE_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_POL_ANNV_DT,Target Definition,T_POL_TRAN_BILL,BILL_POL_ANNV_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_MIN_PAIR_PREM_AMT,Target Definition,T_POL_TRAN_BILL,BILL_MIN_PAIR_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_OUT_LN_BAL_PYOFF_AMT,Target Definition,T_POL_TRAN_BILL,BILL_OUT_LN_BAL_PYOFF_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_NW_LN_INT_RT,Target Definition,T_POL_TRAN_BILL,BILL_NW_LN_INT_RT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_INSF_DT,Target Definition,T_POL_TRAN_BILL,BILL_INSF_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_G85_SURR_INSF_AMT,Target Definition,T_POL_TRAN_BILL,BILL_G85_SURR_INSF_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_LIF_CVR_STTS_CD,Target Definition,T_POL_TRAN_BILL,BILL_LIF_CVR_STTS_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PAIR_CVR_STTS_CD,Target Definition,T_POL_TRAN_BILL,BILL_PAIR_CVR_STTS_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_FTR_CVR_STTS_CD,Target Definition,T_POL_TRAN_BILL,BILL_FTR_CVR_STTS_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_DIVD_APL_ON_PREM_AMT,Target Definition,T_POL_TRAN_BILL,BILL_DIVD_APL_ON_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PRI_DIVD_TYP_CD,Target Definition,T_POL_TRAN_BILL,BILL_PRI_DIVD_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_PAIR_PRI_DIVD_OPT_AMT,Target Definition,T_POL_TRAN_BILL,BILL_PAIR_PRI_DIVD_OPT_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_ANNL_DIVD_PAIR_AMT,Target Definition,T_POL_TRAN_BILL,BILL_ANNL_DIVD_PAIR_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BILL_DTH_BEN_AMT,Target Definition,T_POL_TRAN_BILL,BILL_DTH_BEN_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,PREM_CHG_AMT,Target Definition,T_POL_TRAN_BILL,PREM_CHG_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,PREM_CHG_IND,Target Definition,T_POL_TRAN_BILL,PREM_CHG_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,TOT_PLN_PREM_DUE_AMT,Target Definition,T_POL_TRAN_BILL,TOT_PLN_PREM_DUE_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,BCK_BILL_IND,Target Definition,T_POL_TRAN_BILL,BCK_BILL_IND,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_BILL_1801,TOT_BILL_AMT,Target Definition,T_POL_TRAN_BILL,TOT_BILL_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_CVR_OPT_BILL,CO_CD,Target Definition,T_CVR_OPT_BILL1,CO_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_CVR_OPT_BILL,CVR_OPT_MOD_PREM_AMT,Target Definition,T_CVR_OPT_BILL1,CVR_OPT_MOD_PREM_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_CVR_OPT_BILL,o_CVR_OPT_BILL_SEQ_NUM,Target Definition,T_CVR_OPT_BILL1,CVR_OPT_BILL_SEQ_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_CVR_OPT_BILL,MSTR_ID,Target Definition,T_CVR_OPT_BILL1,MSTR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_CVR_OPT_BILL,TRAN_TYP_CD,Target Definition,T_CVR_OPT_BILL1,TRAN_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_CVR_OPT_BILL,TRAN_DT,Target Definition,T_CVR_OPT_BILL1,TRAN_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_CVR_OPT_BILL,o_TRAN_SEQ_NUM,Target Definition,T_CVR_OPT_BILL1,TRAN_SEQ_NUM,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_CVR_OPT_BILL,REC_CRT_TS,Target Definition,T_CVR_OPT_BILL1,REC_CRT_TS,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_CVR_OPT_BILL,REC_MOD_USR_ID,Target Definition,T_CVR_OPT_BILL1,REC_MOD_USR_ID,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_CVR_OPT_BILL,CVR_OPT_TYP_CD,Target Definition,T_CVR_OPT_BILL1,CVR_OPT_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_CVR_OPT_BILL,TRM_DT,Target Definition,T_CVR_OPT_BILL1,TRM_DT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_DIVD_TFER,DIVD_TFER_DWI_BAL_AMT,Target Definition,T_POL_TRAN_DIVD_TFER1,DIVD_TFER_DWI_BAL_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_DIVD_TFER,DIVD_TFER_NEW_BASE_AI_AMT,Target Definition,T_POL_TRAN_DIVD_TFER1,DIVD_TFER_NEW_BASE_AI_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_DIVD_TFER,DIVD_TFER_CST_BSIS_AMT,Target Definition,T_POL_TRAN_DIVD_TFER1,DIVD_TFER_CST_BSIS_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_DIVD_TFER,DIVD_TFER_TAXBL_GN_AMT,Target Definition,T_POL_TRAN_DIVD_TFER1,DIVD_TFER_TAXBL_GN_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_DIVD_TFER,DIVD_TFER_AI_INCR_AMT,Target Definition,T_POL_TRAN_DIVD_TFER1,DIVD_TFER_AI_INCR_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_DIVD_TFER,DIVD_TFER_DWI_INCR_AMT,Target Definition,T_POL_TRAN_DIVD_TFER1,DIVD_TFER_DWI_INCR_AMT,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_DIVD_TFER,TRAN_SB_TYP_CD,Target Definition,T_POL_TRAN_DIVD_TFER1,TRAN_SB_TYP_CD,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Expression,exp_assign_seqnum_T_POL_TRAN_DIVD_TFER,REC_MOD_USR_ID,Target Definition,T_POL_TRAN_DIVD_TFER1,REC_MOD_USR_ID,NO
